id,path
457,7 5 49 55 61 62 56 50 60 6 12
585,7 5 31 35 36 37 6 4
49,1 15 16 17 18 20 12
448,7 5 55 56 50 60 10
611,7 5 41 57 58 63 58 42 6 12
127,1 5 25 27 28 29 6 12
560,7 5 31 35 36 37 6 12
50,1 15 16 17 18 20 4
237,7 5 39 21 18 22 6 12
872,7 5 38 21 57 58 63 18 9 4
594,7 8 8 9 9 9 4
825,1 19 21 18 47 48 9 4
346,13 51 31 35 36 26 6 4
458,7 5 49 55 61 62 56 50 60 6 4
103,7 16 17 18 24 24 10
355,13 31 35 36 26 6 4
792,7 8 21 18 24 6 4
174,1 5 33 35 36 37 6 4
8,1 5 14 8 9 11 6 12
354,13 31 35 36 26 6 12
791,7 8 21 18 24 6 12
175,1 5 33 35 36 37 6 12
124,1 5 25 26 10
9,1 5 14 8 9 11 6 4
592,7 8 8 9 9 6 12
625,7 5 39 21 18 36 34 6 4
743,1 5 39 39 39 21 18 32 68 50 6 12
593,7 8 8 9 9 6 4
628,7 5 39 21 18 36 34 6 12
505,7 5 31 21 18 32 10
777,1 5 23 21 18 9 4
706,7 5 69 70 60 6 4
394,7 5 38 35 36 18 40 6 12
742,1 5 39 39 39 21 18 32 68 50 6 4
430,7 5 59 25 35 36 37 6 4
185,1 5 38 35 36 18 9 6 12
395,7 5 38 35 36 18 40 6 4
587,1 5 38 35 36 18 36 34 6 4
600,7 5 41 57 58 18 24 6 4
431,7 5 59 25 35 36 37 6 12
186,1 5 38 35 36 18 9 6 4
335,1 5 53 55 57 58 18 37 6 4
302,7 5 49 50 6 12
709,7 5 69 70 60 52 50 6 12
746,1 5 49 67 31 21 18 32 6 12
578,1 5 38 35 36 18 36 34 6 12
601,7 5 41 57 58 18 24 6 12
279,7 19 21 18 47 48 42 6 12
209,13 8 23 23 21 18 36 32 6 4
834,7 5 39 21 18 9 4
85,1 5 23 24 24 24 6 4
208,13 8 23 23 21 18 36 32 6 12
84,1 5 23 24 24 24 6 12
635,7 5 8 8 21 18 24 6 4
763,1 5 49 31 21 18 32 68 6 4
536,7 5 31 21 18 36 34 6 12
860,1 5 25 35 36 18 24 6 4
