id,path
138,5 12 26 26 14 15 33 29 10 8
445,11 6 14 15 29 10 4
383,1 2 55 56 19 15 54 10 4
523,22 43 44 68 20
224,5 9 42 39 40 10 8
1045,1 2 55 56 19 15 54 10 8
903,5 9 26 14 15 13 4
223,5 9 42 39 40 10 4
837,5 9 77 78 68 10 8
199,11 9 23 12 13 21 10 8
626,11 9 12 14 18 55 56 19 15 7 4
836,5 9 77 78 68 10 4
431,11 9 37 32 33 34 10 8
632,11 9 53 14 18 55 56 19 4
624,11 9 12 14 18 55 56 19 15 7 8
176,11 9 26 27 10 8
432,11 9 37 32 33 34 10 4
177,11 9 26 27 10 4
919,22 12 14 15 27 10 4
200,11 9 23 12 13 21 10 4
259,11 9 47 28 14 15 29 10 8
908,11 9 26 26 26 14 15 13 10 4
260,11 9 47 28 14 15 29 10 4
858,5 6 14 15 54 54 10 4
727,5 12 74 26 14 65 66 71 66 46 20
888,11 9 43 28 14 15 29 76 10 4
901,5 9 28 14 15 33 38 10 8
889,11 9 43 28 14 15 29 76 10 8
953,5 6 14 15 51 52 13 4
1013,11 9 12 28 14 15 29 13 4
596,5 9 28 14 15 33 38 10 4
181,22 26 26 14 15 27 10 8
444,11 9 35 32 33 15 33 29 60 20
1018,5 12 28 14 15 27 10 4
551,5 9 28 29 70 64 44 20
242,5 9 45 46 20
849,5 9 35 32 33 15 78 68 10 8
675,5 9 30 32 33 15 33 29 10 4
322,5 2 55 56 19 15 7 8
673,5 9 28 32 33 34 10 8
848,5 9 35 32 33 15 78 68 10 4
676,5 9 30 32 33 15 33 29 10 8
993,5 9 12 14 32 14 15 33 29 20
321,5 2 55 56 19 15 7 4
630,11 24 18 55 56 3 36
436,11 9 37 32 33 15 33 29 10 8
686,5 9 28 32 33 34 10 4
324,11 9 12 14 18 55 56 3 36
897,5 9 75 28 14 15 29 13 20
437,11 9 37 32 33 15 33 29 10 4
185,5 9 26 26 26 14 15 27 10 8
554,5 9 65 66 15 27 10 8
1021,11 9 12 28 14 15 27 10 4
253,11 9 28 29 10 8
1022,11 9 12 28 14 15 27 10 8
252,11 9 28 29 10 4
989,5 12 14 32 14 15 33 29 20
14,11 6 14 15 13 4
955,11 9 28 14 15 51 52 13 4
182,22 26 26 14 15 27 10 4
62,11 24 18 19 25 8
1017,5 9 12 28 14 15 29 13 10 8
141,22 12 26 26 14 15 29 13 4
325,11 9 12 14 18 55 56 3 4
555,5 9 65 66 15 27 10 4
61,11 24 18 19 25 4
703,11 9 45 65 66 15 27 20
1016,5 9 12 28 14 15 29 13 10 4
1042,5 12 14 18 55 56 3 36
87,11 9 28 29 13 4
38,11 6 14 15 13 20
562,11 9 65 66 71 15 27 10 4
756,5 9 28 14 15 66 46 20
350,11 9 58 14 18 55 56 19 15 7 8
538,11 9 43 63 69 70 64 44 20
349,11 9 58 14 18 55 56 19 15 7 4
700,5 9 26 27 73 13 4
795,5 9 75 76 10 4
194,5 24 18 19 15 27 10 4
274,22 45 49 50 51 15 29 48 10 8
796,5 9 75 76 10 8
193,5 24 18 19 15 27 10 8
273,22 45 49 50 51 15 29 48 10 4
561,11 9 65 66 71 15 27 10 8
140,22 12 26 26 14 15 29 10 4
907,11 9 26 26 26 14 15 13 20
765,5 12 14 18 55 56 3 4
344,11 9 12 14 18 55 56 19 57 8
91,11 9 30 31 10 4
92,11 9 30 31 10 8
139,22 12 26 26 14 15 29 10 8
880,5 9 43 75 28 14 15 29 44 10 4
377,1 2 55 56 19 25 4
488,11 9 37 38 68 20
997,11 9 12 14 32 14 15 13 4
412,5 9 61 63 64 62 10 8
879,5 9 43 75 28 14 15 29 44 10 8
374,1 2 55 56 19 25 8
741,5 12 12 12 14 15 27 10 8
999,5 12 14 32 14 15 13 4
740,5 12 12 12 14 15 27 10 4
295,11 9 26 14 15 16 13 4
395,5 9 37 38 10 8
680,11 9 35 32 33 15 33 29 20
814,22 12 13 13 4
396,5 9 37 38 10 4
171,11 9 26 27 27 27 20
597,11 9 26 14 15 29 10 8
99,22 28 32 33 31 10 8
684,5 9 35 32 33 15 33 31 10 8
986,11 9 12 14 32 14 15 33 29 10 8
100,22 28 32 33 31 10 4
256,5 9 28 14 15 29 10 8
655,11 9 45 65 66 15 13 10 4
683,5 9 35 32 33 15 33 31 10 4
235,11 17 18 19 15 16 44 10 4
473,5 9 35 32 33 15 54 10 4
985,11 9 12 14 32 14 15 33 29 10 4
369,22 12 14 18 55 56 3 4
651,11 9 45 65 66 15 13 10 8
474,5 9 35 32 33 15 54 10 8
158,5 12 14 32 14 15 16 20
5,5 12 13 10 4
365,5 9 26 14 18 55 56 19 25 8
6,5 12 13 10 8
588,11 9 12 28 14 15 29 10 4
341,5 9 58 14 18 55 56 19 25 8
576,11 9 53 14 15 33 29 20
589,11 9 12 28 14 15 29 10 8
982,11 6 14 15 33 29 10 8
342,5 9 58 14 18 55 56 19 25 4
368,5 9 26 14 18 55 56 19 25 4
450,11 6 14 15 33 29 10 4
818,11 9 28 29 13 20
512,22 67 37 32 33 34 10 4
892,5 9 75 28 14 15 29 10 4
891,5 9 75 28 14 15 29 10 8
511,22 67 37 32 33 34 10 8
856,22 12 13 10 4
1029,5 9 26 26 26 14 15 27 27 10 8
934,5 12 37 65 66 15 13 4
857,22 12 13 10 8
330,11 9 58 14 18 55 56 3 4
393,11 6 14 15 27 27 13 10 4
126,11 6 14 15 27 27 13 10 8
923,11 9 12 14 15 27 10 4
924,11 9 12 14 15 27 10 8
541,5 9 43 63 69 70 64 10 8
13,5 6 14 15 13 10 8
747,11 9 26 26 26 14 15 66 46 10 8
234,11 17 18 19 15 16 44 10 8
540,5 9 43 63 69 70 64 10 4
198,11 24 18 19 15 27 27 20
866,5 9 53 53 53 14 15 29 10 4
329,11 9 58 14 18 55 56 3 36
263,5 9 28 14 15 29 10 4
32,11 6 7 4
153,5 12 28 14 15 33 29 20
867,5 9 53 53 53 14 15 29 10 8
896,5 9 75 28 14 15 29 13 4
12,5 6 14 15 13 10 4
518,11 9 63 64 44 20
692,5 12 13 13 4
937,5 12 37 65 66 71 15 13 4
398,11 9 37 38 10 4
887,5 9 43 28 14 15 29 76 10 4
502,5 9 28 32 33 38 68 10 8
977,22 26 27 10 8
397,11 9 37 38 10 8
890,5 9 43 28 14 15 29 76 10 8
503,5 9 28 32 33 38 68 10 4
976,22 26 27 10 4
351,22 58 14 18 55 56 3 36
1028,11 9 26 14 15 27 10 4
421,5 9 28 32 33 38 10 8
762,5 12 28 14 15 66 15 27 10 4
220,22 37 39 40 41 10 8
420,5 9 28 32 33 38 10 4
674,11 9 30 32 33 15 33 29 10 4
761,5 12 28 14 15 66 15 27 10 8
440,5 9 35 32 33 15 33 29 10 8
219,22 37 39 40 41 10 4
690,11 9 30 32 33 15 33 29 10 8
70,5 24 18 19 15 16 10 4
212,11 9 37 39 40 41 10 4
441,5 9 35 32 33 15 33 29 10 4
928,5 24 18 19 15 16 10 8
191,5 18 19 15 27 10 4
467,5 9 37 32 33 15 54 10 8
74,5 12 26 27 13 4
402,11 9 28 29 60 10 8
161,5 18 19 15 27 10 8
464,5 9 37 32 33 15 54 10 4
737,5 9 12 12 14 15 27 10 8
109,11 9 30 32 33 15 13 10 4
483,5 9 37 38 68 10 8
110,11 9 30 32 33 15 13 10 8
401,11 9 28 29 60 10 4
484,5 9 37 38 68 10 4
75,5 12 26 27 13 20
736,5 9 12 12 14 15 27 10 4
415,5 9 61 63 65 66 15 34 10 4
821,5 9 28 29 13 20
416,5 9 61 63 65 66 15 34 10 8
819,11 9 28 29 13 13 4
405,5 9 28 29 60 10 8
162,11 17 18 19 15 13 10 8
156,5 9 35 32 14 15 16 20
41,5 6 14 15 13 20
404,5 9 28 29 60 10 4
26,11 17 18 19 15 13 10 4
571,22 26 14 65 66 71 15 27 20
88,5 9 28 29 13 4
455,22 28 14 15 33 29 10 4
125,11 6 14 15 27 27 13 4
1014,11 9 12 28 14 15 29 13 10 4
424,11 9 59 28 32 33 38 10 4
840,5 9 77 78 68 60 44 10 8
35,5 12 13 21 10 8
839,5 9 77 78 68 60 44 10 4
34,5 12 13 21 10 4
862,5 6 14 15 54 54 54 10 8
93,5 9 30 31 10 4
323,5 2 55 56 19 15 13 4
94,5 9 30 31 10 8
507,11 9 67 37 32 33 34 10 8
508,11 9 67 37 32 33 34 10 4
352,22 58 14 18 55 56 3 4
485,5 9 37 38 68 20
425,11 9 59 28 32 33 38 10 8
790,11 9 28 29 76 44 20
278,5 6 14 15 51 15 29 10 8
900,5 12 12 12 28 14 15 29 10 8
456,22 28 14 15 33 29 10 8
853,11 9 35 32 33 15 78 68 10 8
621,5 6 14 15 51 15 29 10 4
728,5 9 53 14 15 33 31 10 8
852,11 9 35 32 33 15 78 68 10 4
381,5 12 58 14 18 55 56 19 25 8
817,22 12 13 13 13 68 10 8
382,5 12 58 14 18 55 56 19 25 4
816,22 12 13 13 13 68 10 4
237,5 18 19 15 16 44 10 4
426,22 59 28 32 33 38 10 4
776,5 9 53 54 54 54 10 8
306,5 9 53 14 15 16 10 8
622,5 24 18 19 15 51 52 46 20
236,5 18 19 15 16 44 10 8
427,22 59 28 32 33 38 10 8
777,5 9 53 54 54 54 10 4
305,5 9 53 14 15 16 10 4
582,5 12 28 14 15 29 10 4
471,11 9 35 32 33 15 54 62 10 4
583,5 12 28 14 15 29 10 8
411,5 9 61 63 64 62 10 4
472,11 9 35 32 33 15 54 62 10 8
691,11 9 35 32 33 15 33 31 10 8
478,11 9 28 29 13 10 8
681,11 9 35 32 33 15 33 31 10 4
385,11 9 53 14 18 55 56 3 36
240,11 24 18 19 15 16 44 10 8
254,5 9 28 29 10 4
241,11 24 18 19 15 16 44 10 4
475,5 9 35 32 33 15 54 62 10 4
638,5 9 26 14 18 55 56 3 36
255,5 9 28 29 10 8
477,11 9 28 29 13 10 4
476,5 9 35 32 33 15 54 62 10 8
905,22 26 26 14 15 13 20
808,5 12 13 68 10 8
353,22 58 14 18 55 56 19 57 8
552,5 9 28 29 70 64 44 10 8
807,5 12 13 68 10 4
906,11 9 26 26 26 14 15 13 4
553,5 9 28 29 70 64 44 10 4
904,22 26 26 14 15 13 4
11,5 6 14 15 13 4
272,22 45 49 50 51 15 29 10 4
768,11 9 26 14 18 55 56 19 15 7 8
635,5 9 26 14 18 55 56 3 4
271,22 45 49 50 51 15 29 10 8
767,11 9 26 14 18 55 56 19 15 7 4
231,11 9 43 44 10 8
378,11 24 18 55 56 19 57 8
230,11 9 43 44 10 4
592,11 9 28 14 15 29 20
875,22 43 75 28 14 15 29 10 4
913,22 26 26 26 14 15 13 4
168,11 9 26 27 27 20
27,5 18 19 15 7 4
876,22 43 75 28 14 15 29 10 8
957,5 24 18 19 15 29 10 4
179,5 9 26 27 10 4
178,5 9 26 27 10 8
28,5 18 19 15 7 8
213,11 9 37 39 40 41 10 8
958,5 24 18 19 15 29 10 8
346,5 9 12 14 18 55 56 19 4
328,5 9 12 14 18 55 56 19 57 8
566,5 9 26 14 65 66 71 15 27 10 8
789,11 9 28 29 76 44 10 8
320,5 2 55 56 19 4
672,5 9 35 32 33 15 66 46 10 8
567,5 9 26 14 65 66 71 15 27 10 4
384,11 9 53 14 18 55 56 3 4
788,11 9 28 29 76 44 10 4
160,11 9 12 14 32 14 15 16 20
914,22 26 26 26 14 15 13 20
