id,path
617,53 2 3 79
302,11 2 3 28
1119,108 2 3 73
710,11 2 3 27
1249,130 2 3 44
124,11 2 3 34
123,11 2 3 33
113,11 2 3 31
432,11 2 3 38
125,11 2 3 35
1117,108 2 3 63
151,11 2 3 40
36,11 2 3 13
1110,130 2 3 63
39,11 2 3 17
38,11 2 3 16
37,11 2 3 15
60,11 2 3 22
1250,130 2 3 51
59,11 2 3 21
1310,64 2 3 145
98,11 2 3 25
320,11 2 3 60
1193,53 2 3 121
259,11 2 3 59
301,11 2 3 65
783,64 2 3 109
400,11 2 3 63
1207,64 2 3 99
367,11 2 3 69
401,11 2 3 73
340,11 2 3 71
759,108 2 3 28
1208,64 2 3 100
1088,11 2 3 45
509,11 2 3 44
756,108 2 3 25
508,11 2 3 43
211,11 2 3 49
758,108 2 3 22
757,108 2 3 21
1251,130 2 3 83
222,11 2 3 52
775,108 2 3 17
221,11 2 3 51
774,108 2 3 16
541,11 2 3 57
773,108 2 3 13
240,11 2 3 55
673,11 2 3 92
793,11 2 3 91
639,11 2 3 97
591,11 2 3 95
304,66 2 3 6
653,11 2 3 100
652,11 2 3 99
715,11 2 3 104
934,66 2 3 4
714,11 2 3 103
439,11 2 3 77
305,66 2 3 33
377,11 2 3 75
461,11 2 3 81
303,66 2 3 28
448,11 2 3 79
307,66 2 3 22
482,11 2 3 85
472,11 2 3 83
976,11 2 3 88
306,66 2 3 21
697,11 2 3 87
1049,11 2 3 125
1109,130 2 3 13
1045,11 2 3 123
1248,11 2 3 129
1111,130 2 3 4
1129,11 2 3 131
1108,130 2 3 6
1173,11 2 3 135
781,11 2 3 109
1107,130 2 3 28
878,11 2 3 114
850,11 2 3 112
849,11 2 3 111
877,11 2 3 117
1027,11 2 3 121
991,11 2 3 119
